Depdelay,Airline,Origin,Deptime,Airtime,Distance,Carrier,Weather,Lateaircraft
0,AA,IL,8,93,678,0,0,0
0,AA,IL,8,92,678,0,0,0
0,AA,IL,8,87,678,0,0,0
0,AA,IL,8,94,678,0,0,0
0,AA,IL,8,93,678,0,0,0
0,AA,IL,8,91,678,0,0,0
0,AA,IL,8,91,678,0,0,0
0,AA,IL,8,94,678,0,0,0
0,AA,IL,8,91,678,0,0,0
0,AA,IL,8,93,678,0,0,0
0,AA,IL,8,101,678,0,0,0
1,AA,IL,11,,678,0,0,0
0,AA,IL,8,100,678,0,0,0
1,AA,IL,9,91,678,1,0,1
0,AA,IL,8,93,678,0,0,0
1,AA,IL,19,89,678,1,0,1
0,AA,IL,8,96,678,0,0,0
0,AA,IL,8,89,678,0,0,0
0,AA,IL,8,97,678,0,0,0
0,AA,IL,8,92,678,0,0,0
0,AA,IL,8,112,678,0,0,0
0,AA,IL,8,96,678,0,0,0
0,AA,IL,8,88,678,0,0,0
0,AA,IL,8,95,678,0,0,0
1,AA,IL,8,90,678,0,0,0
0,AA,IL,8,90,678,0,0,0
0,AA,IL,8,88,678,0,0,0
0,AA,MA,7,55,280,0,0,0
0,AA,MA,7,61,280,0,0,0
0,AA,MA,7,68,280,0,0,0
0,AA,MA,7,64,280,0,0,0
0,AA,MA,7,56,280,0,0,0
1,AA,MA,8,65,280,0,0,0
0,AA,MA,7,61,280,0,0,0
0,AA,MA,7,65,280,0,0,0
0,AA,MA,7,63,280,0,0,0
0,AA,MA,7,57,280,0,0,0
1,AA,MA,8,70,280,1,0,0
0,AA,MA,7,59,280,0,0,0
0,AA,MA,7,59,280,0,0,0
0,AA,MA,7,61,280,0,0,0
0,AA,MA,7,67,280,0,0,0
0,AA,MA,7,60,280,0,0,0
1,AA,MA,8,59,280,1,0,0
1,AA,MA,9,60,280,1,0,0
1,AA,MA,9,59,280,1,0,0
0,AA,MA,7,72,280,0,0,0
0,AA,MA,7,61,280,0,0,0
1,AA,MA,8,68,280,1,0,0
0,AA,MA,7,70,280,0,0,0
0,AA,MA,7,70,280,0,0,0
0,AA,MA,6,132,867,0,0,0
0,AA,NJ,4,78,529,0,0,0
0,AA,NJ,5,73,529,0,0,0
0,AA,NJ,5,78,529,0,0,0
0,AA,NJ,4,79,529,0,0,0
1,AA,NJ,5,81,529,1,0,0
0,AA,NJ,4,80,529,0,0,0
0,AA,NJ,4,76,529,0,0,0
0,AA,NJ,4,78,529,0,0,0
0,AA,NJ,4,82,529,0,0,0
0,AA,NJ,4,82,529,0,0,0
0,AA,NJ,4,93,529,0,0,0
0,AA,NJ,4,77,529,0,0,0
1,AA,NJ,6,79,529,1,1,0
0,AA,NJ,4,76,529,0,0,0
0,AA,NJ,4,82,529,0,0,0
0,AA,NJ,4,84,529,0,0,0
0,AA,NJ,4,78,529,0,0,0
0,AA,NJ,4,87,529,0,0,0
1,AA,NJ,5,75,529,1,0,0
0,AA,NJ,4,84,529,0,0,0
0,AA,NJ,4,87,529,0,0,0
0,AA,NJ,4,77,529,0,0,0
1,AA,NJ,8,82,529,1,0,0
0,AA,NJ,4,83,529,0,0,0
0,AA,NJ,4,91,529,0,0,0
0,AA,NJ,4,86,529,0,0,0
0,AA,MA,15,55,280,0,0,0
1,AA,MA,15,55,280,0,0,0
1,AA,MA,15,61,280,0,0,0
1,AA,MA,15,60,280,0,0,0
0,AA,IL,8,84,599,0,0,0
1,AA,IL,8,85,599,0,0,0
0,AA,IL,8,85,599,0,0,0
0,AA,IL,8,89,599,0,0,0
0,AA,IL,8,83,599,0,0,0
1,AA,IL,10,81,599,0,0,1
0,AA,IL,8,79,599,0,0,0
0,AA,IL,8,84,599,0,0,0
0,AA,IL,8,89,599,0,0,0
0,AA,IL,8,83,599,0,0,0
0,AA,IL,8,80,599,0,0,0
0,AA,IL,8,80,599,0,0,0
0,AA,IL,8,80,599,0,0,0
0,AA,IL,8,80,599,0,0,0
0,AA,IL,8,81,599,0,0,0
0,AA,IL,8,86,599,0,0,0
0,AA,IL,8,82,599,0,0,0
0,AA,IL,8,82,599,0,0,0
1,AA,IL,11,86,599,0,0,1
0,AA,IL,8,92,599,0,0,0
0,AA,IL,8,81,599,0,0,0
0,AA,IL,8,84,599,0,0,0
0,AA,IL,8,77,599,0,0,0
0,AA,IL,8,84,599,0,0,0
1,AA,IL,9,94,599,0,0,0
0,AA,IL,8,84,599,0,0,0
0,AA,IL,8,91,599,0,0,0
0,AA,IL,9,192,1440,0,0,0
0,AA,IL,9,193,1440,0,0,0
0,AA,IL,9,187,1440,0,0,0
0,AA,IL,9,184,1440,0,0,0
0,AA,IL,9,183,1440,0,0,0
0,AA,IL,9,185,1440,0,0,0
0,AA,IL,9,178,1440,0,0,0
1,AA,IL,9,173,1440,0,0,0
0,AA,IL,9,170,1440,0,0,0
0,AA,IL,9,179,1440,0,0,0
1,AA,IL,9,178,1440,0,0,0
0,AA,IL,9,184,1440,0,0,0
1,AA,IL,9,182,1440,0,0,0
1,AA,IL,9,183,1440,0,0,0
0,AA,IL,9,176,1440,0,0,0
1,AA,IL,10,182,1440,0,0,0
0,AA,IL,9,199,1440,0,0,0
0,AA,IL,9,185,1440,0,0,0
0,AA,IL,9,198,1440,0,0,0
0,AA,IL,9,188,1440,0,0,0
0,AA,IL,9,186,1440,0,0,0
1,AA,IL,10,172,1440,0,0,0
1,AA,IL,9,182,1440,0,0,0
1,AA,IL,9,188,1440,0,0,0
1,AA,IL,10,186,1440,1,0,1
0,AA,IL,9,196,1440,0,0,0
0,AA,IL,9,193,1440,0,0,0
0,AA,IL,9,189,1440,0,0,0
1,AA,IL,10,181,1440,0,0,0
0,AA,IL,9,191,1440,0,0,0
0,AA,IL,9,184,1440,0,0,0
1,AA,IL,22,82,612,1,0,1
1,AA,IL,20,109,612,1,0,0
0,AA,IL,20,82,612,0,0,0
0,AA,IL,20,84,612,0,0,0
1,AA,IL,22,87,612,0,0,1
1,AA,IL,21,82,612,0,0,1
0,AA,IL,20,84,612,0,0,0
0,AA,IL,20,86,612,0,0,0
0,AA,IL,20,81,612,0,0,0
0,AA,IL,20,78,612,0,0,0
0,AA,IL,20,76,612,0,0,0
0,AA,IL,20,83,612,0,0,0
0,AA,IL,20,80,612,0,0,0
1,AA,IL,20,81,612,0,0,0
0,AA,IL,20,83,612,0,0,0
1,AA,IL,21,77,612,1,0,1
0,AA,IL,20,80,612,0,0,0
1,AA,IL,20,83,612,0,0,0
0,AA,IL,20,82,612,0,0,0
1,AA,IL,21,82,612,0,0,1
1,AA,IL,20,91,612,0,0,0
1,AA,IL,20,84,612,0,0,0
1,AA,IL,22,83,612,1,0,1
0,AA,IL,20,86,612,0,0,0
1,AA,IL,20,87,612,0,0,0
1,AA,IL,20,78,612,0,0,0
0,AA,IL,20,83,612,0,0,0
1,AA,IL,20,78,612,1,0,1
0,AA,IL,20,88,612,0,0,0
0,AA,IL,20,80,612,0,0,0
1,AA,IL,20,90,612,0,0,0
0,AA,MA,13,99,728,0,0,0
1,AA,MA,13,106,728,0,0,0
1,AA,MA,13,105,728,0,0,0
0,AA,MA,13,96,728,0,0,0
0,AA,MA,13,101,728,0,0,0
1,AA,MA,13,133,728,0,1,0
1,AA,MA,13,115,728,0,0,0
0,AA,MA,12,97,728,0,0,0
1,AA,MA,13,103,728,0,0,0
1,AA,MA,13,107,728,1,0,1
0,AA,MA,13,106,728,0,0,0
1,AA,MA,14,107,728,0,0,1
1,AA,MA,13,105,728,0,0,0
0,AA,MA,12,99,728,0,0,0
1,AA,MA,13,116,728,1,0,1
1,AA,MA,13,103,728,0,0,1
1,AA,MA,13,112,728,0,1,1
0,AA,MA,13,109,728,0,0,0
1,AA,MA,13,105,728,0,0,0
1,AA,MA,13,108,728,0,0,0
1,AA,MA,13,126,728,0,0,0
1,AA,MA,13,112,728,0,0,0
1,AA,MA,14,,728,0,0,0
1,AA,MA,15,132,728,0,1,1
1,AA,MA,13,119,728,0,0,1
0,AA,MA,13,107,728,0,0,0
1,AA,MA,13,122,728,0,0,1
1,AA,MA,13,117,728,1,0,0
1,AA,MA,13,107,728,1,0,0
1,AA,MA,13,115,728,0,1,1
1,AA,MA,13,109,728,0,0,0
1,AA,IL,17,103,678,0,1,1
1,AA,IL,17,,678,0,0,0
1,AA,IL,16,95,678,0,0,1
1,AA,IL,17,97,678,0,0,1
0,AA,IL,16,101,678,0,0,0
0,AA,IL,16,94,678,0,0,0
0,AA,IL,16,90,678,0,0,0
1,AA,IL,16,94,678,0,0,0
1,AA,IL,17,100,678,1,0,1
1,AA,IL,17,98,678,0,0,1
0,AA,IL,16,90,678,0,0,0
0,AA,IL,16,91,678,0,0,0
0,AA,IL,16,95,678,0,0,0
0,AA,IL,16,93,678,0,0,0
1,AA,IL,16,94,678,0,0,0
0,AA,IL,16,105,678,0,0,0
1,AA,IL,17,87,678,0,0,0
0,AA,IL,16,92,678,0,0,0
1,AA,IL,16,93,678,0,0,0
1,AA,IL,18,88,678,1,0,1
1,AA,IL,16,108,678,0,0,0
1,AA,IL,16,92,678,0,0,0
1,AA,IL,17,96,678,1,0,1
1,AA,IL,17,95,678,0,0,0
1,AA,IL,16,129,678,1,0,0
1,AA,IL,18,95,678,1,0,0
1,AA,IL,17,,678,0,0,0
0,AA,IL,16,88,678,0,0,0
0,AA,IL,16,85,678,0,0,0
1,AA,IL,16,94,678,0,0,0
0,AA,IL,16,92,678,0,0,0
0,AA,IL,4,209,1440,0,0,0
1,AA,IL,6,186,1440,1,0,0
0,AA,IL,4,189,1440,0,0,0
0,AA,IL,4,198,1440,0,0,0
0,AA,IL,4,191,1440,0,0,0
0,AA,IL,4,189,1440,0,0,0
0,AA,IL,4,181,1440,0,0,0
0,AA,IL,4,172,1440,0,0,0
0,AA,IL,4,169,1440,0,0,0
0,AA,IL,4,177,1440,0,0,0
1,AA,IL,5,182,1440,1,0,0
0,AA,IL,4,181,1440,0,0,0
1,AA,IL,5,181,1440,0,0,0
0,AA,IL,4,190,1440,0,0,0
0,AA,IL,4,177,1440,0,0,0
0,AA,IL,5,197,1440,0,0,0
0,AA,IL,4,194,1440,0,0,0
0,AA,IL,4,191,1440,0,0,0
0,AA,IL,4,188,1440,0,0,0
0,AA,IL,4,189,1440,0,0,0
0,AA,IL,4,181,1440,0,0,0
1,AA,IL,5,185,1440,0,0,0
1,AA,IL,5,186,1440,0,0,0
0,AA,IL,4,196,1440,0,0,0
1,AA,IL,5,190,1440,1,0,0
0,AA,IL,4,196,1440,0,0,0
0,AA,IL,4,193,1440,0,0,0
1,AA,IL,5,197,1440,0,0,0
0,AA,IL,4,189,1440,0,0,0
0,AA,IL,5,194,1440,0,0,0
1,AA,IL,5,181,1440,1,0,0
0,AA,MA,17,68,280,0,0,0
0,AA,MA,17,56,280,0,0,0
0,AA,MA,17,59,280,0,0,0
0,AA,MA,17,62,280,0,0,0
1,AA,IL,15,92,678,0,0,0
1,AA,IL,16,114,678,1,0,1
1,AA,IL,15,100,678,1,0,1
1,AA,IL,15,125,678,0,0,1
1,AA,MA,7,100,728,0,0,0
0,AA,MA,7,100,728,0,0,0
0,AA,MA,7,100,728,0,0,0
1,AA,MA,7,102,728,0,0,0
0,AA,MA,7,114,728,0,0,0
0,AA,MA,7,103,728,0,0,0
1,AA,MA,7,100,728,0,0,0
0,AA,MA,7,106,728,0,0,0
0,AA,MA,7,107,728,0,0,0
0,AA,MA,7,110,728,0,0,0
0,AA,MA,7,99,728,0,0,0
1,AA,MA,7,100,728,0,0,0
0,AA,MA,7,103,728,0,0,0
0,AA,MA,7,99,728,0,0,0
1,AA,MA,9,105,728,1,0,0
0,AA,MA,7,114,728,0,0,0
1,AA,MA,7,99,728,1,0,0
0,AA,MA,7,106,728,0,0,0
0,AA,MA,7,106,728,0,0,0
0,AA,MA,7,104,728,0,0,0
0,AA,MA,7,107,728,0,0,0
1,AA,MA,8,120,728,1,0,0
0,AA,MA,7,123,728,0,0,0
0,AA,MA,7,111,728,0,0,0
1,AA,MA,9,112,728,1,0,0
0,AA,MA,7,112,728,0,0,0
0,AA,MA,7,108,728,0,0,0
0,AA,MA,7,116,728,0,0,0
0,AA,MA,7,114,728,0,0,0
0,AA,IL,7,84,599,0,0,0
0,AA,IL,7,87,599,0,0,0
0,AA,IL,7,92,599,0,0,0
0,AA,IL,7,94,599,0,0,0
0,AA,IL,7,84,599,0,0,0
0,AA,IL,7,92,599,0,0,0
0,AA,IL,7,99,599,0,0,0
0,AA,IL,7,92,599,0,0,0
1,AA,IL,7,85,599,0,0,0
0,AA,IL,7,86,599,0,0,0
0,AA,IL,7,88,599,0,0,0
0,AA,IL,7,91,599,0,0,0
0,AA,IL,7,91,599,0,0,0
1,AA,IL,7,81,599,0,0,0
0,AA,IL,7,85,599,0,0,0
0,AA,IL,7,90,599,0,0,0
0,AA,IL,7,88,599,0,0,0
1,AA,IL,7,89,599,0,0,0
0,AA,IL,7,92,599,0,0,0
1,AA,IL,8,78,599,1,0,0
0,AA,IL,7,84,599,0,0,0
1,AA,IL,7,83,599,0,0,0
0,AA,IL,7,87,599,0,0,0
1,AA,IL,8,87,599,1,0,0
0,AA,IL,7,87,599,0,0,0
1,AA,IL,7,89,599,0,0,0
0,AA,IL,7,81,599,0,0,0
0,AA,IL,7,89,599,0,0,0
0,AA,IL,7,99,599,0,0,0
1,AA,IL,8,91,599,1,0,0
0,AA,MA,4,96,728,0,0,0
0,AA,MA,4,100,728,0,0,0
0,AA,MA,7,100,728,0,0,0
0,AA,MA,4,100,728,0,0,0
0,AA,MA,4,101,728,0,0,0
0,AA,MA,4,107,728,0,0,0
1,AA,MA,5,95,728,1,0,0
0,AA,MA,4,99,728,0,0,0
0,AA,MA,4,103,728,0,0,0
0,AA,MA,4,112,728,0,0,0
0,AA,MA,4,99,728,0,0,0
0,AA,MA,4,106,728,0,0,0
0,AA,MA,4,103,728,0,0,0
1,AA,MA,5,103,728,0,0,0
0,AA,MA,4,99,728,0,0,0
0,AA,MA,4,104,728,0,0,0
0,AA,MA,4,104,728,0,0,0
0,AA,MA,4,106,728,0,0,0
0,AA,MA,4,109,728,0,0,0
0,AA,MA,4,111,728,0,0,0
0,AA,MA,4,107,728,0,0,0
0,AA,MA,4,108,728,0,0,0
0,AA,MA,4,112,728,0,0,0
1,AA,MA,5,106,728,0,0,0
1,AA,MA,5,105,728,1,0,0
0,AA,MA,4,106,728,0,0,0
0,AA,MA,4,115,728,0,0,0
0,AA,MA,4,108,728,0,0,0
0,AA,MA,4,110,728,0,0,0
0,AA,MA,4,109,728,0,0,0
1,AA,IL,18,184,1440,1,0,1
1,AA,IL,15,183,1440,0,0,0
0,AA,IL,15,172,1440,0,0,0
0,AA,IL,15,168,1440,0,0,0
0,AA,IL,15,245,1440,0,0,0
0,AA,IL,15,181,1440,0,0,0
1,AA,IL,15,201,1440,0,0,1
1,AA,IL,15,183,1440,0,0,0
1,AA,IL,15,190,1440,0,0,0
0,AA,IL,15,183,1440,0,0,0
1,AA,IL,16,182,1440,1,0,1
1,AA,IL,17,183,1440,0,0,1
0,AA,IL,15,195,1440,0,0,0
0,AA,IL,15,201,1440,0,0,0
1,AA,IL,16,183,1440,0,0,1
0,AA,IL,15,183,1440,0,0,0
1,AA,IL,16,183,1440,0,0,1
1,AA,IL,15,198,1440,0,0,0
0,AA,IL,15,192,1440,0,0,0
0,AA,IL,15,197,1440,0,0,0
1,AA,IL,15,197,1440,1,0,1
0,AA,IL,15,213,1440,0,0,0
0,AA,IL,15,208,1440,0,0,0
1,AA,IL,17,192,1440,0,0,1
0,AA,IL,15,191,1440,0,0,0
0,AA,IL,15,182,1440,0,0,0
1,AA,MA,6,292,2300,0,0,0
0,AA,MA,6,293,2300,0,0,0
0,AA,MA,6,300,2300,0,0,0
0,AA,MA,6,295,2300,0,0,0
0,AA,MA,6,296,2300,0,0,0
0,AA,MA,6,297,2300,0,0,0
1,AA,MA,6,284,2300,0,0,0
0,AA,MA,6,276,2300,0,0,0
0,AA,MA,6,279,2300,0,0,0
0,AA,MA,6,290,2300,0,0,0
0,AA,MA,6,282,2300,0,0,0
0,AA,MA,6,284,2300,0,0,0
1,AA,MA,6,287,2300,0,0,0
0,AA,MA,6,296,2300,0,0,0
1,AA,MA,6,287,2300,0,0,0
1,AA,MA,6,292,2300,0,0,0
0,AA,MA,6,301,2300,0,0,0
0,AA,MA,6,294,2300,0,0,0
0,AA,MA,6,303,2300,0,0,0
0,AA,MA,6,306,2300,0,0,0
0,AA,MA,6,276,2300,0,0,0
1,AA,MA,7,283,2300,1,0,0
1,AA,MA,7,292,2300,1,0,0
1,AA,MA,6,287,2300,0,0,0
0,AA,MA,6,302,2300,0,0,0
1,AA,MA,6,291,2300,0,0,0
0,AA,MA,6,315,2300,0,0,0
1,AA,MA,6,307,2300,0,0,0
0,AA,MA,6,307,2300,0,0,0
0,AA,MA,6,302,2300,0,0,0
1,AA,IL,12,94,678,1,0,1
1,AA,IL,11,95,678,0,0,0
1,AA,IL,12,89,678,1,0,1
1,AA,IL,12,117,678,1,0,0
0,AA,IL,11,102,678,0,0,0
0,AA,IL,11,94,678,0,0,0
0,AA,IL,11,95,678,0,0,0
0,AA,IL,11,91,678,0,0,0
0,AA,IL,11,98,678,0,0,0
0,AA,IL,11,91,678,0,0,0
0,AA,IL,11,96,678,0,0,0
1,AA,IL,11,93,678,0,0,0
1,AA,IL,12,90,678,0,0,0
0,AA,IL,11,92,678,0,0,0
0,AA,IL,11,124,678,0,0,0
1,AA,IL,12,101,678,1,0,1
0,AA,IL,11,110,678,0,0,0
1,AA,IL,12,91,678,0,0,0
1,AA,IL,12,87,678,0,0,0
0,AA,IL,11,91,678,0,0,0
0,AA,IL,11,113,678,0,0,0
1,AA,IL,12,104,678,0,0,1
1,AA,IL,12,100,678,1,0,1
1,AA,IL,12,94,678,1,0,1
0,AA,IL,11,102,678,0,0,0
0,AA,IL,11,89,678,0,0,0
1,AA,IL,11,93,678,0,0,0
1,AA,IL,11,89,678,0,0,0
0,AA,IL,11,86,678,0,0,0
1,AA,IL,12,99,678,1,0,1
1,AA,IL,11,90,678,0,0,0
1,AA,IL,22,179,1440,1,0,1
0,AA,IL,20,195,1440,0,0,0
0,AA,IL,20,187,1440,0,0,0
0,AA,IL,20,182,1440,0,0,0
1,AA,IL,21,187,1440,0,0,0
0,AA,IL,20,180,1440,0,0,0
1,AA,IL,20,172,1440,0,0,0
1,AA,IL,20,169,1440,0,0,0
1,AA,IL,20,170,1440,0,0,0
1,AA,IL,20,176,1440,0,0,0
1,AA,IL,20,179,1440,0,0,0
1,AA,IL,21,178,1440,0,0,1
1,AA,IL,20,193,1440,0,0,0
0,AA,IL,20,173,1440,0,0,0
1,AA,IL,21,183,1440,1,0,1
1,AA,IL,20,183,1440,0,0,0
0,AA,IL,20,187,1440,0,0,0
1,AA,IL,20,183,1440,0,0,0
1,AA,IL,20,199,1440,0,0,0
1,AA,IL,21,187,1440,1,0,1
0,AA,IL,20,177,1440,0,0,0
1,AA,IL,20,178,1440,0,0,0
0,AA,IL,20,187,1440,0,0,0
0,AA,IL,20,180,1440,0,0,0
1,AA,IL,20,197,1440,0,0,0
0,AA,IL,20,191,1440,0,0,0
1,AA,IL,20,191,1440,0,0,0
0,AA,IL,20,182,1440,0,0,0
1,AA,IL,20,198,1440,0,0,0
1,AA,IL,20,181,1440,0,0,0
0,AA,IL,20,181,1440,0,0,0
0,AA,MA,5,120,867,0,0,0
0,AA,MA,5,117,867,0,0,0
1,AA,MA,7,133,867,1,0,0
0,AA,MA,5,132,867,0,0,0
0,AA,MA,5,120,867,0,0,0
0,AA,MA,5,127,867,0,0,0
1,AA,MA,6,122,867,0,0,0
1,AA,MA,8,120,867,1,0,0
0,AA,MA,5,128,867,0,0,0
1,AA,MA,6,130,867,1,0,0
1,AA,MA,6,122,867,0,0,0
0,AA,MA,5,122,867,0,0,0
0,AA,MA,5,119,867,0,0,0
0,AA,MA,5,120,867,0,0,0
0,AA,MA,5,129,867,0,0,0
0,AA,MA,5,122,867,0,0,0
1,AA,MA,5,126,867,0,0,0
0,AA,MA,5,128,867,0,0,0
1,AA,MA,6,131,867,1,0,0
0,AA,MA,5,138,867,0,0,0
1,AA,MA,5,136,867,0,0,0
1,AA,MA,14,46,184,0,0,0
0,AA,MA,13,41,184,0,0,0
0,AA,MA,13,42,184,0,0,0
0,AA,MA,20,71,399,0,0,0
1,AA,MA,20,68,399,0,0,0
0,AA,MA,20,69,399,0,0,0
0,AA,MA,20,68,399,0,0,0
1,AA,MA,20,63,399,0,0,0
1,AA,MA,22,65,399,0,0,1
0,AA,MA,20,79,399,0,0,0
1,AA,MA,21,67,399,0,0,1
0,AA,MA,20,57,399,0,0,0
1,AA,MA,20,61,399,0,0,0
1,AA,MA,21,68,399,0,1,1
1,AA,MA,21,71,399,0,0,1
0,AA,MA,20,61,399,0,0,0
1,AA,MA,21,59,399,0,0,1
1,AA,MA,20,67,399,0,0,0
1,AA,MA,22,76,399,0,0,1
1,AA,MA,21,72,399,0,1,1
1,AA,MA,20,70,399,0,1,1
1,AA,MA,22,74,399,0,0,1
1,AA,MA,20,73,399,1,0,0
0,AA,MA,20,70,399,0,0,0
0,AA,MA,20,76,399,0,0,0
1,AA,MA,21,74,399,0,0,0
0,AA,MA,20,64,399,0,0,0
0,AA,MA,20,76,399,0,0,0
1,AA,MA,21,66,399,0,0,1
0,AA,MA,20,65,399,0,0,0
0,AA,MA,20,64,399,0,0,0
1,AA,MA,21,71,399,0,0,0
0,AA,MA,20,74,399,0,0,0
0,AA,MA,20,63,399,0,0,0
0,AA,MA,20,61,399,0,0,0
0,AA,MA,20,78,399,0,0,0
1,AA,MA,21,66,399,0,0,0
1,AA,MA,22,64,399,0,0,1
0,AA,MA,20,71,399,0,0,0
0,AA,MA,20,71,399,0,0,0
1,AA,MA,22,78,399,0,1,1
1,AA,MA,21,74,399,0,0,1
1,AA,MA,21,75,399,0,0,0
0,AA,MA,20,72,399,0,0,0
1,AA,MA,21,77,399,0,1,1
1,AA,MA,22,73,399,0,0,0
0,AA,MA,20,78,399,0,0,0
0,AA,MA,20,73,399,0,0,0
0,AA,MA,20,69,399,0,0,0
0,AA,MA,15,75,399,0,0,0
0,AA,MA,15,70,399,0,0,0
0,AA,MA,15,72,399,0,0,0
0,AA,MA,15,72,399,0,0,0
0,AA,MA,15,73,399,0,0,0
1,AA,MA,17,69,399,0,0,1
0,AA,MA,15,69,399,0,0,0
0,AA,MA,15,69,399,0,0,0
0,AA,MA,15,73,399,0,0,0
1,AA,MA,17,72,399,1,0,0
0,AA,MA,15,64,399,0,0,0
0,AA,MA,15,65,399,0,0,0
0,AA,MA,15,64,399,0,0,0
0,AA,MA,15,66,399,0,0,0
0,AA,MA,15,74,399,0,0,0
1,AA,MA,16,75,399,0,0,1
1,AA,MA,19,71,399,0,1,0
1,AA,MA,18,72,399,1,0,1
0,AA,MA,15,72,399,0,0,0
0,AA,MA,15,74,399,0,0,0
0,AA,MA,15,91,399,0,0,0
1,AA,MA,17,81,399,0,0,1
0,AA,MA,15,86,399,0,0,0
0,AA,MA,16,76,399,0,0,0
0,AA,MA,15,75,399,0,0,0
1,AA,MA,16,72,399,1,0,0
1,AA,MA,16,74,399,1,0,0
1,AA,MA,17,84,399,1,0,1
0,AA,MA,15,71,399,0,0,0
0,AA,MA,18,65,399,0,0,0
1,AA,MA,22,72,399,1,1,1
0,AA,MA,18,73,399,0,0,0
0,AA,MA,18,72,399,0,0,0
1,AA,MA,19,70,399,0,0,1
0,AA,MA,18,67,399,0,0,0
1,AA,MA,19,63,399,0,0,0
0,AA,MA,18,70,399,0,0,0
1,AA,MA,19,74,399,0,0,0
0,AA,MA,18,64,399,0,0,0
0,AA,MA,18,62,399,0,0,0
1,AA,MA,19,71,399,0,0,0
1,AA,MA,21,66,399,0,1,1
0,AA,MA,19,80,399,0,0,0
0,AA,MA,18,67,399,0,0,0
0,AA,MA,18,74,399,0,0,0
1,AA,MA,22,89,399,0,1,1
0,AA,MA,18,72,399,0,0,0
0,AA,MA,18,76,399,0,0,0
1,AA,MA,21,76,399,0,0,1
1,AA,MA,21,78,399,1,0,1
1,AA,MA,21,73,399,0,0,0
0,AA,MA,18,80,399,0,0,0
0,AA,MA,19,75,399,0,0,0
1,AA,MA,19,72,399,0,0,0
0,AA,MA,10,47,184,0,0,0
0,AA,MA,10,43,184,0,0,0
0,AA,MA,10,39,184,0,0,0
0,AA,MA,10,41,184,0,0,0
0,AA,MA,10,54,184,0,0,0
0,AA,MA,10,40,184,0,0,0
0,AA,MA,10,47,184,0,0,0
0,AA,MA,10,50,184,0,0,0
0,AA,MA,10,40,184,0,0,0
0,AA,MA,10,41,184,0,0,0
0,AA,MA,10,45,184,0,0,0
0,AA,MA,10,51,184,0,0,0
1,AA,MA,13,45,184,0,0,1
0,AA,MA,10,43,184,0,0,0
0,AA,MA,10,47,184,0,0,0
0,AA,MA,10,42,184,0,0,0
1,AA,MA,14,44,184,0,0,0
1,AA,MA,14,41,184,0,0,0
1,AA,MA,14,44,184,0,0,0
1,AA,MA,14,42,184,0,0,0
0,AA,MA,13,37,184,0,0,0
0,AA,MA,13,47,184,0,0,0
0,AA,MA,13,48,184,0,0,0
0,AA,MA,13,40,184,0,0,0
1,AA,MA,15,43,184,0,0,0
0,AA,MA,13,40,184,0,0,0
0,AA,MA,13,47,184,0,0,0
0,AA,MA,13,45,184,0,0,0
0,AA,MA,13,41,184,0,0,0
0,AA,MA,13,43,184,0,0,0
1,AA,MA,14,42,184,0,0,0
1,AA,MA,14,44,184,0,0,0
1,AA,MA,14,43,184,0,1,0
0,AA,MA,13,38,184,0,0,0
1,AA,MA,14,41,184,0,0,0
0,AA,MA,13,46,184,0,0,0
0,AA,MA,17,77,399,0,0,0
0,AA,MA,17,68,399,0,0,0
0,AA,MA,17,69,399,0,0,0
0,AA,MA,17,64,399,0,0,0
1,AA,MA,18,59,399,0,0,0
0,AA,MA,17,69,399,0,0,0
0,AA,MA,17,64,399,0,0,0
0,AA,MA,17,69,399,0,0,0
0,AA,MA,17,65,399,0,0,0
0,AA,MA,17,66,399,0,0,0
0,AA,MA,17,62,399,0,0,0
0,AA,MA,17,74,399,0,0,0
1,AA,MA,20,88,399,0,1,1
1,AA,MA,21,74,399,0,0,1
0,AA,MA,17,66,399,0,0,0
1,AA,MA,19,73,399,1,0,1
1,AA,MA,18,82,399,0,1,1
0,AA,MA,17,70,399,0,0,0
1,AA,MA,18,71,399,0,0,0
1,AA,MA,19,74,399,0,1,1
1,AA,MA,18,69,399,0,0,0
0,AA,MA,17,86,399,0,0,0
0,AA,MA,17,83,399,0,0,0
0,AA,MA,17,77,399,0,0,0
0,AA,MA,17,40,184,0,0,0
0,AA,MA,17,40,184,0,0,0
1,AA,MA,19,34,184,0,0,1
1,AA,MA,18,39,184,0,0,0
1,AA,MA,18,42,184,0,0,0
1,AA,MA,18,37,184,0,0,0
1,AA,MA,18,41,184,0,0,0
0,AA,MA,17,45,184,0,0,0
0,AA,MA,17,37,184,0,0,0
0,AA,MA,17,47,184,0,0,0
0,AA,MA,17,39,184,0,0,0
0,AA,MA,17,39,184,0,0,0
0,AA,MA,17,38,184,0,0,0
1,AA,MA,18,42,184,0,0,1
1,AA,MA,20,50,184,0,0,1
0,AA,MA,17,39,184,0,0,0
0,AA,MA,17,45,184,0,0,0
1,AA,MA,21,51,184,0,0,1
1,AA,MA,19,40,184,0,0,0
1,AA,MA,18,42,184,0,0,0
1,AA,MA,20,42,184,0,0,0
0,AA,MA,17,39,184,0,0,0
1,AA,MA,18,44,184,0,0,0
1,AA,MA,18,45,184,0,0,0
0,AA,MA,7,46,184,0,0,0
0,AA,MA,7,42,184,0,0,0
